"","long","lat","group","order","region","subregion","avgvac"
"3269",-104.536148071289,29.6505641937256,2681,77977,"texas","presidio",0.96712158808933
"3270",-104.57625579834,29.7823467254639,2681,77978,"texas","presidio",0.96712158808933
"3271",-104.610633850098,29.7938041687012,2681,77979,"texas","presidio",0.96712158808933
"3272",-104.639282226562,29.8625602722168,2681,77980,"texas","presidio",0.96712158808933
"3273",-104.67366027832,29.9083976745605,2681,77981,"texas","presidio",0.96712158808933
"3274",-104.696578979492,29.9943428039551,2681,77982,"texas","presidio",0.96712158808933
"3275",-104.696578979492,30.0802822113037,2681,77983,"texas","presidio",0.96712158808933
"3276",-104.685119628906,30.1433086395264,2681,77984,"texas","presidio",0.96712158808933
"3277",-104.702308654785,30.212064743042,2681,77985,"texas","presidio",0.96712158808933
"3278",-104.736679077148,30.2521705627441,2681,77986,"texas","presidio",0.96712158808933
"3279",-104.81689453125,30.3610343933105,2681,77987,"texas","presidio",0.96712158808933
"3280",-104.851280212402,30.3724918365479,2681,77988,"texas","presidio",0.96712158808933
"3281",-104.851280212402,30.4011421203613,2681,77989,"texas","presidio",0.96712158808933
"3282",-104.868461608887,30.4870853424072,2681,77990,"texas","presidio",0.96712158808933
"3283",-104.88565826416,30.5501117706299,2681,77991,"texas","presidio",0.96712158808933
"3284",-104.942947387695,30.5844879150391,2681,77992,"texas","presidio",0.96712158808933
"3285",-104.971603393555,30.6131362915039,2681,77993,"texas","presidio",0.96712158808933
"3286",-104.685119628906,30.5558376312256,2681,77994,"texas","presidio",0.96712158808933
"3287",-103.951728820801,30.4011421203613,2681,77995,"texas","presidio",0.96712158808933
"3288",-103.797035217285,30.3954105377197,2681,77996,"texas","presidio",0.96712158808933
"3289",-95.8558349609375,32.990909576416,2682,77998,"texas","rains",0.953846153846154
"3290",-95.6610336303711,32.985179901123,2682,77999,"texas","rains",0.953846153846154
"3291",-95.6381149291992,32.7445373535156,2682,78000,"texas","rains",0.953846153846154
"3292",-95.7068710327148,32.7502670288086,2682,78001,"texas","rains",0.953846153846154
"3293",-95.7469787597656,32.7789154052734,2682,78002,"texas","rains",0.953846153846154
"3294",-95.8443756103516,32.7903747558594,2682,78003,"texas","rains",0.953846153846154
"3295",-95.9016723632812,32.8132934570312,2682,78004,"texas","rains",0.953846153846154
"3296",-95.947509765625,32.8591270446777,2682,78005,"texas","rains",0.953846153846154
"3297",-95.9647064208984,32.8591270446777,2682,78006,"texas","rains",0.953846153846154
"3298",-95.9647064208984,32.8877792358398,2682,78007,"texas","rains",0.953846153846154
"3299",-95.9647064208984,32.9164276123047,2682,78008,"texas","rains",0.953846153846154
"3300",-95.953239440918,32.9622611999512,2682,78009,"texas","rains",0.953846153846154
"3301",-95.947509765625,32.990909576416,2682,78010,"texas","rains",0.953846153846154
"3302",-95.8558349609375,32.990909576416,2682,78011,"texas","rains",0.953846153846154
"3303",-102.164108276367,35.1796112060547,2683,78013,"texas","randall",0.965268380694632
"3304",-101.61979675293,35.1853370666504,2683,78014,"texas","randall",0.965268380694632
"3305",-101.61979675293,34.7498931884766,2683,78015,"texas","randall",0.965268380694632
"3306",-102.032325744629,34.7498931884766,2683,78016,"texas","randall",0.965268380694632
"3307",-102.164108276367,34.7498931884766,2683,78017,"texas","randall",0.965268380694632
"3308",-102.164108276367,35.1796112060547,2683,78018,"texas","randall",0.965268380694632
"3309",-101.270294189453,31.5241374969482,2684,78020,"texas","reagan",0.992592592592593
"3310",-101.276023864746,31.0715007781982,2684,78021,"texas","reagan",0.992592592592593
"3311",-101.763038635254,31.0715007781982,2684,78022,"texas","reagan",0.992592592592593
"3312",-101.763038635254,31.6444568634033,2684,78023,"texas","reagan",0.992592592592593
"3313",-101.26456451416,31.6501884460449,2684,78024,"texas","reagan",0.992592592592593
"3314",-101.270294189453,31.5527858734131,2684,78025,"texas","reagan",0.992592592592593
"3315",-101.270294189453,31.5241374969482,2684,78026,"texas","reagan",0.992592592592593
"3316",-99.6087112426758,29.6161880493164,2685,78028,"texas","real",0.883333333333333
"3317",-100.009780883789,29.6161880493164,2685,78029,"texas","real",0.883333333333333
"3318",-100.038436889648,29.6620254516602,2685,78030,"texas","real",0.883333333333333
"3319",-100.038436889648,29.6906719207764,2685,78031,"texas","real",0.883333333333333
"3320",-100.061347961426,29.7078590393066,2685,78032,"texas","real",0.883333333333333
"3321",-100.026969909668,29.7307777404785,2685,78033,"texas","real",0.883333333333333
"3322",-100.044158935547,29.765157699585,2685,78034,"texas","real",0.883333333333333
"3323",-100.021240234375,29.8109931945801,2685,78035,"texas","real",0.883333333333333
"3324",-100.038436889648,29.833911895752,2685,78036,"texas","real",0.883333333333333
"3325",-100.004051208496,29.9026679992676,2685,78037,"texas","real",0.883333333333333
"3326",-99.9983291625977,30.0115299224854,2685,78038,"texas","real",0.883333333333333
"3327",-99.9754028320312,30.0172576904297,2685,78039,"texas","real",0.883333333333333
"3328",-99.9754028320312,30.074556350708,2685,78040,"texas","real",0.883333333333333
"3329",-99.9181060791016,30.0630950927734,2685,78041,"texas","real",0.883333333333333
"3330",-99.7806015014648,30.0573673248291,2685,78042,"texas","real",0.883333333333333
"3331",-99.6946563720703,30.0630950927734,2685,78043,"texas","real",0.883333333333333
"3332",-99.6946563720703,29.8797492980957,2685,78044,"texas","real",0.883333333333333
"3333",-99.6029815673828,29.8740177154541,2685,78045,"texas","real",0.883333333333333
"3334",-99.6087112426758,29.6161880493164,2685,78046,"texas","real",0.883333333333333
"3335",-94.7500305175781,33.3576011657715,2686,78048,"texas","red river",0.945886326221692
"3336",-94.77294921875,33.3576011657715,2686,78049,"texas","red river",0.945886326221692
"3337",-94.7958679199219,33.3690643310547,2686,78050,"texas","red river",0.945886326221692
"3338",-94.8130569458008,33.3919792175293,2686,78051,"texas","red river",0.945886326221692
"3339",-94.8417053222656,33.4148979187012,2686,78052,"texas","red river",0.945886326221692
"3340",-94.8932723999023,33.4263572692871,2686,78053,"texas","red river",0.945886326221692
"3341",-94.9792098999023,33.4206275939941,2686,78054,"texas","red river",0.945886326221692
"3342",-95.0479736328125,33.4034385681152,2686,78055,"texas","red river",0.945886326221692
"3343",-95.0823440551758,33.4206275939941,2686,78056,"texas","red river",0.945886326221692
"3344",-95.1052627563477,33.4263572692871,2686,78057,"texas","red river",0.945886326221692
"3345",-95.1339111328125,33.4034385681152,2686,78058,"texas","red river",0.945886326221692
"3346",-95.1682891845703,33.4034385681152,2686,78059,"texas","red river",0.945886326221692
"3347",-95.2485046386719,33.4034385681152,2686,78060,"texas","red river",0.945886326221692
"3348",-95.2656936645508,33.3919792175293,2686,78061,"texas","red river",0.945886326221692
"3349",-95.3115234375,33.3862533569336,2686,78062,"texas","red river",0.945886326221692
"3350",-95.3229904174805,33.9133720397949,2686,78063,"texas","red river",0.945886326221692
"3351",-95.3000717163086,33.907642364502,2686,78064,"texas","red river",0.945886326221692
"3352",-95.2828826904297,33.9133720397949,2686,78065,"texas","red river",0.945886326221692
"3353",-95.2656936645508,33.9592094421387,2686,78066,"texas","red river",0.945886326221692
"3354",-95.2427749633789,33.9821281433105,2686,78067,"texas","red river",0.945886326221692
"3355",-95.1625595092773,33.9763984680176,2686,78068,"texas","red river",0.945886326221692
"3356",-95.1453704833984,33.9649391174316,2686,78069,"texas","red river",0.945886326221692
"3357",-95.1109924316406,33.9420204162598,2686,78070,"texas","red river",0.945886326221692
"3358",-95.0938110351562,33.9191017150879,2686,78071,"texas","red river",0.945886326221692
"3359",-95.0708847045898,33.896183013916,2686,78072,"texas","red river",0.945886326221692
"3360",-95.0307769775391,33.8847236633301,2686,78073,"texas","red river",0.945886326221692
"3361",-94.9906692504883,33.890453338623,2686,78074,"texas","red river",0.945886326221692
"3362",-94.9677581787109,33.8789939880371,2686,78075,"texas","red river",0.945886326221692
"3363",-94.956298828125,33.8503456115723,2686,78076,"texas","red river",0.945886326221692
"3364",-94.8989944458008,33.7930526733398,2686,78077,"texas","red river",0.945886326221692
"3365",-94.8646240234375,33.7758636474609,2686,78078,"texas","red river",0.945886326221692
"3366",-94.8302459716797,33.7758636474609,2686,78079,"texas","red river",0.945886326221692
"3367",-94.7958679199219,33.7758636474609,2686,78080,"texas","red river",0.945886326221692
"3368",-94.7844085693359,33.7529449462891,2686,78081,"texas","red river",0.945886326221692
"3369",-94.7500305175781,33.7472152709961,2686,78082,"texas","red river",0.945886326221692
"3370",-94.7500305175781,33.3576011657715,2686,78083,"texas","red river",0.945886326221692
"3371",-103.585037231445,30.7563762664795,2687,78085,"texas","reeves",0.988325281803543
"3372",-104.112167358398,31.0944194793701,2687,78086,"texas","reeves",0.988325281803543
"3373",-104.014755249023,31.9939613342285,2687,78087,"texas","reeves",0.988325281803543
"3374",-103.963188171387,31.9939613342285,2687,78088,"texas","reeves",0.988325281803543
"3375",-103.946006774902,31.9538555145264,2687,78089,"texas","reeves",0.988325281803543
"3376",-103.91162109375,31.9022903442383,2687,78090,"texas","reeves",0.988325281803543
"3377",-103.888710021973,31.8679141998291,2687,78091,"texas","reeves",0.988325281803543
"3378",-103.842872619629,31.8965606689453,2687,78092,"texas","reeves",0.988325281803543
"3379",-103.814224243164,31.8449954986572,2687,78093,"texas","reeves",0.988325281803543
"3380",-103.791305541992,31.7876968383789,2687,78094,"texas","reeves",0.988325281803543
"3381",-103.745468139648,31.7475910186768,2687,78095,"texas","reeves",0.988325281803543
"3382",-103.693901062012,31.7475910186768,2687,78096,"texas","reeves",0.988325281803543
"3383",-103.676712036133,31.7304019927979,2687,78097,"texas","reeves",0.988325281803543
"3384",-103.648063659668,31.7189445495605,2687,78098,"texas","reeves",0.988325281803543
"3385",-103.630874633789,31.7017555236816,2687,78099,"texas","reeves",0.988325281803543
"3386",-103.625144958496,31.6673755645752,2687,78100,"texas","reeves",0.988325281803543
"3387",-103.590766906738,31.6559181213379,2687,78101,"texas","reeves",0.988325281803543
"3388",-103.55638885498,31.6444568634033,2687,78102,"texas","reeves",0.988325281803543
"3389",-103.51628112793,31.6387310028076,2687,78103,"texas","reeves",0.988325281803543
"3390",-103.499092102051,31.5585174560547,2687,78104,"texas","reeves",0.988325281803543
