"","X1","Textbox87","Textbox82","nat_definition4","region_name_3","textbox37","Category3","textbox39","Assur_DestinationCity1","Cases3","Cases4"
"590",25367,"From: 01 Jan 2009","To: 31 Dec 2009","North Dakota",2009,503,"Afghanistan",6,"Fargo",6,79942
"591",48861,"From: 01 Jan 2010","To: 31 Dec 2010","North Dakota",2010,441,"Bhutan",222,"Fargo",173,71361
"592",51324,"From: 01 Jan 2011","To: 31 Dec 2011","North Dakota",2011,402,"Afghanistan",5,"Fargo",5,51458
"593",4180,"From: 01 Jan 2012","To: 31 Dec 2012","North Dakota",2012,487,"Bhutan",372,"Fargo",273,66292
"594",11966,"From: 01 Jan 2013","To: 31 Dec 2013","North Dakota",2013,544,"Bhutan",296,"Fargo",205,66066
"595",14825,"From: 01 Jan 2014","To: 31 Dec 2014","North Dakota",2014,531,"Afghanistan",7,"Fargo",5,72820
"596",28248,"From: 01 Jan 2015","To: 31 Dec 2015","North Dakota",2015,518,"Afghanistan",2,"Fargo",2,66517
"597",7359,"From: 01 Jan 2016","To: 31 Dec 2016","North Dakota",2016,560,"Afghanistan",8,"Bismarck",5,96874
"598",1602,"From: 01 Jan 2017","To: 31 Dec 2017","North Dakota",2017,361,"Bhutan",184,"Fargo",145,33368
"599",9531,"From: 01 Jan 2018","To: 31 Dec 2018","North Dakota",2018,80,"Afghanistan",11,"Fargo",11,22874
"600",16832,"From: 01 Jan 2019","To: 31 Dec 2019","North Dakota",2019,126,"Afghanistan",10,"Fargo",10,27514
"601",31226,"From: 01 Jan 2002","To: 31 Dec 2002","Ohio",2002,616,"Afghanistan",41,"Cincinnati",20,30289
"602",55772,"From: 01 Jan 2003","To: 31 Dec 2003","Ohio",2003,711,"Afghanistan",10,"Cincinnati",5,32235
"603",37505,"From: 01 Jan 2004","To: 31 Dec 2004","Ohio",2004,1550,"Afghanistan",1,"Cincinnati",1,56342
"604",40584,"From: 01 Jan 2005","To: 31 Dec 2005","Ohio",2005,1590,"Afghanistan",2,"Cincinnati",1,51897
"605",46023,"From: 01 Jan 2006","To: 31 Dec 2006","Ohio",2006,2050,"Afghanistan",6,"Cincinnati",1,39552
"606",43356,"From: 01 Jan 2007","To: 31 Dec 2007","Ohio",2007,1403,"Afghanistan",18,"Akron",7,47753
"607",22375,"From: 01 Jan 2008","To: 31 Dec 2008","Ohio",2008,1423,"Bhutan",347,"Akron",53,64733
"608",25387,"From: 01 Jan 2009","To: 31 Dec 2009","Ohio",2009,1822,"Afghanistan",1,"Cleveland",1,79942
"609",48880,"From: 01 Jan 2010","To: 31 Dec 2010","Ohio",2010,1815,"Afghanistan",2,"Cleveland",2,71361
"610",51339,"From: 01 Jan 2011","To: 31 Dec 2011","Ohio",2011,1619,"Afghanistan",16,"Cleveland",16,51458
"611",4193,"From: 01 Jan 2012","To: 31 Dec 2012","Ohio",2012,2655,"Afghanistan",7,"Columbus",7,66292
"612",11982,"From: 01 Jan 2013","To: 31 Dec 2013","Ohio",2013,2745,"Afghanistan",3,"Cleveland",3,66066
"613",14844,"From: 01 Jan 2014","To: 31 Dec 2014","Ohio",2014,2925,"Afghanistan",9,"Cleveland",9,72820
"614",28266,"From: 01 Jan 2015","To: 31 Dec 2015","Ohio",2015,2898,"Afghanistan",39,"Akron",6,66517
"615",7377,"From: 01 Jan 2016","To: 31 Dec 2016","Ohio",2016,4857,"Afghanistan",147,"Akron",112,96874
"616",1620,"From: 01 Jan 2017","To: 31 Dec 2017","Ohio",2017,2086,"Afghanistan",21,"Akron",15,33368
"617",9539,"From: 01 Jan 2018","To: 31 Dec 2018","Ohio",2018,1059,"Afghanistan",44,"Akron",29,22874
"618",16847,"From: 01 Jan 2019","To: 31 Dec 2019","Ohio",2019,1288,"Afghanistan",4,"Akron",3,27514
"619",31305,"From: 01 Jan 2002","To: 31 Dec 2002","Oklahoma",2002,48,"Afghanistan",2,"Oklahoma City",2,30289
"620",55853,"From: 01 Jan 2003","To: 31 Dec 2003","Oklahoma",2003,80,"Afghanistan",13,"Oklahoma City",13,32235
"621",37589,"From: 01 Jan 2004","To: 31 Dec 2004","Oklahoma",2004,92,"Afghanistan",1,"Oklahoma City",1,56342
"622",40649,"From: 01 Jan 2005","To: 31 Dec 2005","Oklahoma",2005,142,"Azerbaijan",3,"Tulsa",3,51897
"623",46100,"From: 01 Jan 2006","To: 31 Dec 2006","Oklahoma",2006,90,"Burma",13,"Tulsa",13,39552
"624",43417,"From: 01 Jan 2007","To: 31 Dec 2007","Oklahoma",2007,154,"Afghanistan",2,"Oklahoma City",2,47753
"625",22444,"From: 01 Jan 2008","To: 31 Dec 2008","Oklahoma",2008,231,"Afghanistan",7,"Oklahoma City",7,64733
"626",25463,"From: 01 Jan 2009","To: 31 Dec 2009","Oklahoma",2009,175,"Afghanistan",4,"Oklahoma City",4,79942
"627",48963,"From: 01 Jan 2010","To: 31 Dec 2010","Oklahoma",2010,219,"Burma",135,"Guymon",7,71361
"628",51407,"From: 01 Jan 2011","To: 31 Dec 2011","Oklahoma",2011,240,"Burma",227,"Guymon",6,51458
"629",4271,"From: 01 Jan 2012","To: 31 Dec 2012","Oklahoma",2012,300,"Burma",251,"Enid",1,66292
"630",12068,"From: 01 Jan 2013","To: 31 Dec 2013","Oklahoma",2013,288,"Afghanistan",10,"Oklahoma City",10,66066
"631",14941,"From: 01 Jan 2014","To: 31 Dec 2014","Oklahoma",2014,424,"Burma",378,"Edmond",5,72820
"632",28381,"From: 01 Jan 2015","To: 31 Dec 2015","Oklahoma",2015,548,"Burma",464,"Glenpool",14,66517
"633",7497,"From: 01 Jan 2016","To: 31 Dec 2016","Oklahoma",2016,468,"Belarus",1,"Broken Arrow",1,96874
"634",1706,"From: 01 Jan 2017","To: 31 Dec 2017","Oklahoma",2017,193,"Burma",127,"Glenpool",16,33368
"635",9595,"From: 01 Jan 2018","To: 31 Dec 2018","Oklahoma",2018,108,"Burma",61,"Glenpool",4,22874
"636",16909,"From: 01 Jan 2019","To: 31 Dec 2019","Oklahoma",2019,236,"Burma",180,"Glenpool",41,27514
"637",31316,"From: 01 Jan 2002","To: 31 Dec 2002","Oregon",2002,1074,"Afghanistan",20,"Portland",13,30289
"638",55868,"From: 01 Jan 2003","To: 31 Dec 2003","Oregon",2003,987,"Afghanistan",7,"Aloha",7,32235
"639",37604,"From: 01 Jan 2004","To: 31 Dec 2004","Oregon",2004,1289,"Afghanistan",15,"Portland",15,56342
"640",40664,"From: 01 Jan 2005","To: 31 Dec 2005","Oregon",2005,1102,"Belarus",12,"Portland",10,51897
"641",46111,"From: 01 Jan 2006","To: 31 Dec 2006","Oregon",2006,848,"Afghanistan",6,"Beaverton",1,39552
"642",43432,"From: 01 Jan 2007","To: 31 Dec 2007","Oregon",2007,641,"Afghanistan",10,"Portland",10,47753
"643",22465,"From: 01 Jan 2008","To: 31 Dec 2008","Oregon",2008,708,"Afghanistan",19,"Portland",19,64733
"644",25479,"From: 01 Jan 2009","To: 31 Dec 2009","Oregon",2009,668,"Afghanistan",11,"Portland",11,79942
"645",48978,"From: 01 Jan 2010","To: 31 Dec 2010","Oregon",2010,1162,"Afghanistan",17,"Portland",17,71361
"646",51421,"From: 01 Jan 2011","To: 31 Dec 2011","Oregon",2011,697,"Afghanistan",26,"Portland",26,51458
"647",4289,"From: 01 Jan 2012","To: 31 Dec 2012","Oregon",2012,740,"Afghanistan",13,"Portland",13,66292
"648",12082,"From: 01 Jan 2013","To: 31 Dec 2013","Oregon",2013,878,"Afghanistan",11,"Portland",11,66066
"649",14955,"From: 01 Jan 2014","To: 31 Dec 2014","Oregon",2014,1109,"Afghanistan",23,"Portland",23,72820
"650",28400,"From: 01 Jan 2015","To: 31 Dec 2015","Oregon",2015,949,"Afghanistan",16,"Portland",16,66517
"651",7523,"From: 01 Jan 2016","To: 31 Dec 2016","Oregon",2016,1566,"Afghanistan",23,"Portland",23,96874
"652",1722,"From: 01 Jan 2017","To: 31 Dec 2017","Oregon",2017,642,"Afghanistan",9,"Portland",9,33368
"653",9607,"From: 01 Jan 2018","To: 31 Dec 2018","Oregon",2018,437,"Afghanistan",10,"Gresham",2,22874
"654",16922,"From: 01 Jan 2019","To: 31 Dec 2019","Oregon",2019,529,"Armenia",5,"Portland",5,27514
"655",31367,"From: 01 Jan 2002","To: 31 Dec 2002","Pennsylvania",2002,1049,"Afghanistan",45,"Harrisburg",9,30289
"656",55922,"From: 01 Jan 2003","To: 31 Dec 2003","Pennsylvania",2003,1382,"Afghanistan",30,"Mechanicsburg",3,32235
"657",37660,"From: 01 Jan 2004","To: 31 Dec 2004","Pennsylvania",2004,1488,"Afghanistan",14,"Allentown",5,56342
"658",40714,"From: 01 Jan 2005","To: 31 Dec 2005","Pennsylvania",2005,1537,"Afghanistan",9,"Scranton",9,51897
"659",46159,"From: 01 Jan 2006","To: 31 Dec 2006","Pennsylvania",2006,1180,"Afghanistan",4,"Stroudsburg",4,39552
"660",43467,"From: 01 Jan 2007","To: 31 Dec 2007","Pennsylvania",2007,1222,"Afghanistan",46,"Lancaster",1,47753
"661",22502,"From: 01 Jan 2008","To: 31 Dec 2008","Pennsylvania",2008,1874,"Afghanistan",81,"Erie",9,64733
"662",25532,"From: 01 Jan 2009","To: 31 Dec 2009","Pennsylvania",2009,2580,"Afghanistan",37,"Erie",5,79942
"663",49018,"From: 01 Jan 2010","To: 31 Dec 2010","Pennsylvania",2010,2520,"Afghanistan",6,"Allentown",2,71361
"664",51449,"From: 01 Jan 2011","To: 31 Dec 2011","Pennsylvania",2011,2922,"Afghanistan",6,"Philadelphia",6,51458
"665",4326,"From: 01 Jan 2012","To: 31 Dec 2012","Pennsylvania",2012,2795,"Afghanistan",6,"Harrisburg",6,66292
"666",12110,"From: 01 Jan 2013","To: 31 Dec 2013","Pennsylvania",2013,2507,"Afghanistan",16,"Harrisburg",3,66066
"667",14993,"From: 01 Jan 2014","To: 31 Dec 2014","Pennsylvania",2014,2847,"Afghanistan",4,"Harrisburg",3,72820
"668",28438,"From: 01 Jan 2015","To: 31 Dec 2015","Pennsylvania",2015,2668,"Afghanistan",54,"Carlisle",3,66517
"669",7570,"From: 01 Jan 2016","To: 31 Dec 2016","Pennsylvania",2016,3617,"Afghanistan",21,"Erie",4,96874
"670",1751,"From: 01 Jan 2017","To: 31 Dec 2017","Pennsylvania",2017,1489,"Afghanistan",14,"Allentown",2,33368
"671",9631,"From: 01 Jan 2018","To: 31 Dec 2018","Pennsylvania",2018,832,"Afghanistan",11,"Allentown",1,22874
"672",16942,"From: 01 Jan 2019","To: 31 Dec 2019","Pennsylvania",2019,969,"Afghanistan",41,"Jenkintown",2,27514
"673",31502,"From: 01 Jan 2002","To: 31 Dec 2002","Rhode Island",2002,46,"Burma",5,"Providence",5,30289
"674",56048,"From: 01 Jan 2003","To: 31 Dec 2003","Rhode Island",2003,163,"Belarus",1,"Providence",1,32235
"675",37785,"From: 01 Jan 2004","To: 31 Dec 2004","Rhode Island",2004,332,"Azerbaijan",5,"Providence",5,56342
"676",40808,"From: 01 Jan 2005","To: 31 Dec 2005","Rhode Island",2005,244,"Burma",4,"Providence",4,51897
"677",46252,"From: 01 Jan 2006","To: 31 Dec 2006","Rhode Island",2006,130,"Burundi",20,"Providence",20,39552
"678",43564,"From: 01 Jan 2007","To: 31 Dec 2007","Rhode Island",2007,140,"Burundi",21,"Providence",21,47753
"679",22618,"From: 01 Jan 2008","To: 31 Dec 2008","Rhode Island",2008,135,"Burundi",47,"Providence",47,64733
"680",25657,"From: 01 Jan 2009","To: 31 Dec 2009","Rhode Island",2009,221,"Bhutan",47,"Providence",47,79942
"681",49123,"From: 01 Jan 2010","To: 31 Dec 2010","Rhode Island",2010,204,"Bhutan",70,"Providence",70,71361
"682",51521,"From: 01 Jan 2011","To: 31 Dec 2011","Rhode Island",2011,155,"Afghanistan",5,"Providence",5,51458
"683",4398,"From: 01 Jan 2012","To: 31 Dec 2012","Rhode Island",2012,152,"Bhutan",57,"Providence",57,66292
"684",12225,"From: 01 Jan 2013","To: 31 Dec 2013","Rhode Island",2013,125,"Bhutan",26,"Providence",26,66066
"685",15095,"From: 01 Jan 2014","To: 31 Dec 2014","Rhode Island",2014,250,"Bhutan",13,"Providence",13,72820
"686",28564,"From: 01 Jan 2015","To: 31 Dec 2015","Rhode Island",2015,145,"Afghanistan",7,"Providence",7,66517
"687",7699,"From: 01 Jan 2016","To: 31 Dec 2016","Rhode Island",2016,400,"Afghanistan",10,"Providence",10,96874
"688",1854,"From: 01 Jan 2017","To: 31 Dec 2017","Rhode Island",2017,127,"Afghanistan",1,"Providence",1,33368
"689",9703,"From: 01 Jan 2018","To: 31 Dec 2018","Rhode Island",2018,85,"Afghanistan",4,"Providence",4,22874
"690",17023,"From: 01 Jan 2019","To: 31 Dec 2019","Rhode Island",2019,104,"Burundi",5,"Providence",5,27514
"691",31512,"From: 01 Jan 2002","To: 31 Dec 2002","South Carolina",2002,115,"Afghanistan",2,"Columbia",2,30289
"692",56057,"From: 01 Jan 2003","To: 31 Dec 2003","South Carolina",2003,107,"Belarus",10,"Boiling Springs",10,32235
"693",37800,"From: 01 Jan 2004","To: 31 Dec 2004","South Carolina",2004,158,"Colombia",3,"New Bern",3,56342
"694",40817,"From: 01 Jan 2005","To: 31 Dec 2005","South Carolina",2005,88,"Afghanistan",4,"Cayce",4,51897
"695",46265,"From: 01 Jan 2006","To: 31 Dec 2006","South Carolina",2006,95,"Burma",24,"Columbia",24,39552
"696",43578,"From: 01 Jan 2007","To: 31 Dec 2007","South Carolina",2007,90,"Burma",59,"Anderson",11,47753
"697",22629,"From: 01 Jan 2008","To: 31 Dec 2008","South Carolina",2008,127,"Burma",81,"Anderson",6,64733
"698",25669,"From: 01 Jan 2009","To: 31 Dec 2009","South Carolina",2009,120,"Afghanistan",1,"Columbia",1,79942
"699",49138,"From: 01 Jan 2010","To: 31 Dec 2010","South Carolina",2010,159,"Afghanistan",10,"Columbia",10,71361
"700",51531,"From: 01 Jan 2011","To: 31 Dec 2011","South Carolina",2011,114,"Afghanistan",1,"Columbia",1,51458
"701",4409,"From: 01 Jan 2012","To: 31 Dec 2012","South Carolina",2012,148,"Bhutan",31,"Columbia",31,66292
"702",12236,"From: 01 Jan 2013","To: 31 Dec 2013","South Carolina",2013,134,"Bhutan",1,"Columbia",1,66066
"703",15110,"From: 01 Jan 2014","To: 31 Dec 2014","South Carolina",2014,130,"Afghanistan",4,"Columbia",4,72820
"704",28580,"From: 01 Jan 2015","To: 31 Dec 2015","South Carolina",2015,249,"Bhutan",9,"Columbia",9,66517
"705",7720,"From: 01 Jan 2016","To: 31 Dec 2016","South Carolina",2016,399,"Afghanistan",5,"Columbia",5,96874
"706",1868,"From: 01 Jan 2017","To: 31 Dec 2017","South Carolina",2017,146,"Afghanistan",14,"Charleston",2,33368
"707",9710,"From: 01 Jan 2018","To: 31 Dec 2018","South Carolina",2018,126,"Afghanistan",4,"Columbia",4,22874
"708",17030,"From: 01 Jan 2019","To: 31 Dec 2019","South Carolina",2019,173,"Burma",30,"Columbia",18,27514
"709",31535,"From: 01 Jan 2002","To: 31 Dec 2002","South Dakota",2002,127,"Afghanistan",24,"Brandon",3,30289
"710",56073,"From: 01 Jan 2003","To: 31 Dec 2003","South Dakota",2003,168,"Afghanistan",11,"Sioux Falls",11,32235
"711",37820,"From: 01 Jan 2004","To: 31 Dec 2004","South Dakota",2004,338,"Afghanistan",3,"Sioux Falls",3,56342
"712",40834,"From: 01 Jan 2005","To: 31 Dec 2005","South Dakota",2005,222,"Cuba",2,"Sioux Falls",2,51897
"713",46278,"From: 01 Jan 2006","To: 31 Dec 2006","South Dakota",2006,158,"Dem. Rep. Congo",8,"Sioux Falls",8,39552
"714",43597,"From: 01 Jan 2007","To: 31 Dec 2007","South Dakota",2007,227,"Burundi",45,"Sioux Falls",45,47753
"715",22639,"From: 01 Jan 2008","To: 31 Dec 2008","South Dakota",2008,418,"Afghanistan",3,"Sioux Falls",3,64733
"716",25695,"From: 01 Jan 2009","To: 31 Dec 2009","South Dakota",2009,515,"Bhutan",112,"Sioux Falls",112,79942
"717",49147,"From: 01 Jan 2010","To: 31 Dec 2010","South Dakota",2010,582,"Afghanistan",1,"Sioux Falls",1,71361
"718",51539,"From: 01 Jan 2011","To: 31 Dec 2011","South Dakota",2011,461,"Afghanistan",1,"Sioux Falls",1,51458
"719",4416,"From: 01 Jan 2012","To: 31 Dec 2012","South Dakota",2012,704,"Bhutan",364,"Sioux Falls",364,66292
"720",12244,"From: 01 Jan 2013","To: 31 Dec 2013","South Dakota",2013,483,"Bhutan",186,"Sioux Falls",186,66066
"721",15117,"From: 01 Jan 2014","To: 31 Dec 2014","South Dakota",2014,495,"Bhutan",138,"Sioux Falls",138,72820
"722",28600,"From: 01 Jan 2015","To: 31 Dec 2015","South Dakota",2015,494,"Bhutan",88,"Sioux Falls",88,66517
"723",7744,"From: 01 Jan 2016","To: 31 Dec 2016","South Dakota",2016,460,"Bhutan",127,"Sioux Falls",127,96874
"724",1887,"From: 01 Jan 2017","To: 31 Dec 2017","South Dakota",2017,248,"Bhutan",88,"Sioux Falls",88,33368
"725",9724,"From: 01 Jan 2018","To: 31 Dec 2018","South Dakota",2018,172,"Bhutan",26,"Sioux Falls",26,22874
"726",17041,"From: 01 Jan 2019","To: 31 Dec 2019","South Dakota",2019,126,"Burma",25,"Aberdeen",4,27514
"727",31548,"From: 01 Jan 2002","To: 31 Dec 2002","Tennessee",2002,378,"Afghanistan",34,"Memphis",29,30289
"728",56085,"From: 01 Jan 2003","To: 31 Dec 2003","Tennessee",2003,529,"Afghanistan",19,"Memphis",18,32235
"729",37831,"From: 01 Jan 2004","To: 31 Dec 2004","Tennessee",2004,934,"Afghanistan",19,"Memphis",19,56342
"730",40846,"From: 01 Jan 2005","To: 31 Dec 2005","Tennessee",2005,864,"Afghanistan",15,"Franklin",7,51897
"731",46288,"From: 01 Jan 2006","To: 31 Dec 2006","Tennessee",2006,651,"Burma",27,"La Vergne",1,39552
"732",43607,"From: 01 Jan 2007","To: 31 Dec 2007","Tennessee",2007,1008,"Afghanistan",20,"Memphis",7,47753
"733",22653,"From: 01 Jan 2008","To: 31 Dec 2008","Tennessee",2008,1013,"Afghanistan",8,"Memphis",8,64733
"734",25713,"From: 01 Jan 2009","To: 31 Dec 2009","Tennessee",2009,1592,"Bhutan",293,"Memphis",11,79942
"735",49161,"From: 01 Jan 2010","To: 31 Dec 2010","Tennessee",2010,1564,"Afghanistan",5,"Memphis",5,71361
"736",51550,"From: 01 Jan 2011","To: 31 Dec 2011","Tennessee",2011,1169,"Afghanistan",4,"Memphis",1,51458
"737",4428,"From: 01 Jan 2012","To: 31 Dec 2012","Tennessee",2012,1362,"Bhutan",266,"Memphis",15,66292
"738",12255,"From: 01 Jan 2013","To: 31 Dec 2013","Tennessee",2013,1501,"Bhutan",238,"Antioch",3,66066
"739",15128,"From: 01 Jan 2014","To: 31 Dec 2014","Tennessee",2014,1567,"Afghanistan",3,"Memphis",3,72820
"740",28611,"From: 01 Jan 2015","To: 31 Dec 2015","Tennessee",2015,1440,"Afghanistan",7,"Memphis",7,66517
"741",7758,"From: 01 Jan 2016","To: 31 Dec 2016","Tennessee",2016,2145,"Afghanistan",58,"Memphis",18,96874
"742",1896,"From: 01 Jan 2017","To: 31 Dec 2017","Tennessee",2017,609,"Afghanistan",10,"Memphis",1,33368
"743",9734,"From: 01 Jan 2018","To: 31 Dec 2018","Tennessee",2018,420,"Afghanistan",6,"Chattanooga",2,22874
"744",17049,"From: 01 Jan 2019","To: 31 Dec 2019","Tennessee",2019,595,"Afghanistan",6,"Chattanooga",5,27514
"745",31598,"From: 01 Jan 2002","To: 31 Dec 2002","Texas",2002,1402,"Afghanistan",178,"Amarillo",14,30289
"746",56139,"From: 01 Jan 2003","To: 31 Dec 2003","Texas",2003,1817,"Afghanistan",99,"Amarillo",7,32235
"747",37884,"From: 01 Jan 2004","To: 31 Dec 2004","Texas",2004,3599,"Afghanistan",74,"Amarillo",1,56342
"748",40906,"From: 01 Jan 2005","To: 31 Dec 2005","Texas",2005,3093,"Afghanistan",122,"Amarillo",1,51897
"749",46346,"From: 01 Jan 2006","To: 31 Dec 2006","Texas",2006,2774,"Afghanistan",82,"Amarillo",1,39552
"750",43661,"From: 01 Jan 2007","To: 31 Dec 2007","Texas",2007,4296,"Afghanistan",49,"Amarillo",1,47753
"751",22708,"From: 01 Jan 2008","To: 31 Dec 2008","Texas",2008,5805,"Afghanistan",22,"Austin",4,64733
"752",25777,"From: 01 Jan 2009","To: 31 Dec 2009","Texas",2009,8826,"Afghanistan",21,"Austin",8,79942
"753",49220,"From: 01 Jan 2010","To: 31 Dec 2010","Texas",2010,7710,"Afghanistan",34,"Amarillo",7,71361
"754",51603,"From: 01 Jan 2011","To: 31 Dec 2011","Texas",2011,5294,"Afghanistan",33,"Austin",14,51458
"755",4492,"From: 01 Jan 2012","To: 31 Dec 2012","Texas",2012,6679,"Afghanistan",32,"Austin",1,66292
"756",12318,"From: 01 Jan 2013","To: 31 Dec 2013","Texas",2013,6923,"Afghanistan",47,"Austin",3,66066
"757",15198,"From: 01 Jan 2014","To: 31 Dec 2014","Texas",2014,7694,"Afghanistan",84,"Amarillo",7,72820
"758",28670,"From: 01 Jan 2015","To: 31 Dec 2015","Texas",2015,6857,"Afghanistan",64,"Austin",6,66517
"759",7833,"From: 01 Jan 2016","To: 31 Dec 2016","Texas",2016,8932,"Afghanistan",237,"Austin",51,96874
"760",1951,"From: 01 Jan 2017","To: 31 Dec 2017","Texas",2017,2832,"Afghanistan",67,"Austin",26,33368
"761",9770,"From: 01 Jan 2018","To: 31 Dec 2018","Texas",2018,1735,"Afghanistan",57,"Austin",4,22874
"762",17089,"From: 01 Jan 2019","To: 31 Dec 2019","Texas",2019,2227,"Afghanistan",91,"Austin",4,27514
"763",31737,"From: 01 Jan 2002","To: 31 Dec 2002","Utah",2002,305,"Afghanistan",53,"Salt Lake City",53,30289
"764",56299,"From: 01 Jan 2003","To: 31 Dec 2003","Utah",2003,468,"Afghanistan",43,"Salt Lake City",43,32235
"765",38050,"From: 01 Jan 2004","To: 31 Dec 2004","Utah",2004,770,"Azerbaijan",11,"Pleasant Grove",1,56342
"766",41067,"From: 01 Jan 2005","To: 31 Dec 2005","Utah",2005,767,"Afghanistan",13,"Salt Lake City",13,51897
"767",46515,"From: 01 Jan 2006","To: 31 Dec 2006","Utah",2006,611,"Afghanistan",3,"Salt Lake City",3,39552
"768",43824,"From: 01 Jan 2007","To: 31 Dec 2007","Utah",2007,898,"Burma",331,"Salt Lake City",331,47753
"769",22895,"From: 01 Jan 2008","To: 31 Dec 2008","Utah",2008,1012,"Afghanistan",7,"Salt Lake City",7,64733
"770",25983,"From: 01 Jan 2009","To: 31 Dec 2009","Utah",2009,1402,"Bhutan",353,"Murray",20,79942
"771",49432,"From: 01 Jan 2010","To: 31 Dec 2010","Utah",2010,1021,"Afghanistan",6,"Salt Lake City",6,71361
"772",51735,"From: 01 Jan 2011","To: 31 Dec 2011","Utah",2011,801,"Afghanistan",10,"Salt Lake City",10,51458
"773",4688,"From: 01 Jan 2012","To: 31 Dec 2012","Utah",2012,1102,"Afghanistan",22,"Salt Lake City",22,66292
"774",12511,"From: 01 Jan 2013","To: 31 Dec 2013","Utah",2013,1047,"Afghanistan",12,"Salt Lake City",12,66066
"775",15388,"From: 01 Jan 2014","To: 31 Dec 2014","Utah",2014,1163,"Afghanistan",30,"Salt Lake City",30,72820
"776",28845,"From: 01 Jan 2015","To: 31 Dec 2015","Utah",2015,1041,"Afghanistan",16,"Logan",1,66517
"777",8068,"From: 01 Jan 2016","To: 31 Dec 2016","Utah",2016,1319,"Afghanistan",30,"Midvale",1,96874
"778",2092,"From: 01 Jan 2017","To: 31 Dec 2017","Utah",2017,419,"Afghanistan",14,"Salt Lake City",14,33368
"779",9872,"From: 01 Jan 2018","To: 31 Dec 2018","Utah",2018,366,"Afghanistan",4,"Salt Lake City",4,22874
"780",17194,"From: 01 Jan 2019","To: 31 Dec 2019","Utah",2019,421,"Afghanistan",10,"Salt Lake City",9,27514
"781",31766,"From: 01 Jan 2002","To: 31 Dec 2002","Vermont",2002,93,"Afghanistan",10,"Colchester",10,30289
"782",56327,"From: 01 Jan 2003","To: 31 Dec 2003","Vermont",2003,82,"Azerbaijan",24,"Colchester",24,32235
"783",38072,"From: 01 Jan 2004","To: 31 Dec 2004","Vermont",2004,276,"Azerbaijan",9,"Burlington",3,56342
"784",41092,"From: 01 Jan 2005","To: 31 Dec 2005","Vermont",2005,196,"Burundi",11,"Colchester",11,51897
"785",46538,"From: 01 Jan 2006","To: 31 Dec 2006","Vermont",2006,126,"Dem. Rep. Congo",1,"Colchester",1,39552
"786",43843,"From: 01 Jan 2007","To: 31 Dec 2007","Vermont",2007,130,"Burundi",52,"Colchester",52,47753
"787",22921,"From: 01 Jan 2008","To: 31 Dec 2008","Vermont",2008,391,"Bhutan",178,"Burlington",7,64733
"788",26022,"From: 01 Jan 2009","To: 31 Dec 2009","Vermont",2009,347,"Bhutan",171,"Burlington",57,79942
"789",49472,"From: 01 Jan 2010","To: 31 Dec 2010","Vermont",2010,249,"Bhutan",160,"Burlington",91,71361
"790",51770,"From: 01 Jan 2011","To: 31 Dec 2011","Vermont",2011,363,"Bhutan",304,"Burlington",152,51458
"791",4727,"From: 01 Jan 2012","To: 31 Dec 2012","Vermont",2012,423,"Bhutan",367,"Burlington",197,66292
"792",12555,"From: 01 Jan 2013","To: 31 Dec 2013","Vermont",2013,254,"Bhutan",184,"Burlington",71,66066
"793",15432,"From: 01 Jan 2014","To: 31 Dec 2014","Vermont",2014,354,"Bhutan",193,"Burlington",122,72820
"794",28883,"From: 01 Jan 2015","To: 31 Dec 2015","Vermont",2015,320,"Bhutan",186,"Burlington",113,66517
"795",8118,"From: 01 Jan 2016","To: 31 Dec 2016","Vermont",2016,397,"Bhutan",205,"Burlington",105,96874
"796",2125,"From: 01 Jan 2017","To: 31 Dec 2017","Vermont",2017,180,"Bhutan",86,"Burlington",56,33368
"797",9895,"From: 01 Jan 2018","To: 31 Dec 2018","Vermont",2018,116,"Bhutan",19,"Burlington",16,22874
